ID_ARTICOLO,ID_FRASE,FRASE,TAG_FRASE,TAG_ARTICOLO,FONTE,LINK
80,13,Il presidente Sergio Mattarella ovviamente osserva il dispiegarsi delle diverse dichiarazioni che si susseguono da tutte le forze politiche.,OGG,OGG,Avanti,http://www.avantionline.it/il-giorno-dopo/
80,14,In queste ore al Colle si registra un moderato ottimismo sulla possibilità di una soluzione della crisi.,OGG,OGG,Avanti,http://www.avantionline.it/il-giorno-dopo/
81,0,"Speranza: massima prudenza, la zona gialla non è scampato pericolo.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,1,Nuovo picco di ricoverati Covid in Umbria,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,2,Iss: sulle varianti il rigore delle protezioni ma non cambia la strategia,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,3,Serve massima prudenza su tutto il territorio nazionale.,SOG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,4,"Non dobbiamo vanificare i progressi delle ultime settimane, risultato dei sacrifici fatti finora.",SOG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,5,Zona gialla non significa scampato pericolo.,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,6,"Il virus circola e il rischio, anche per via delle varianti, resta alto.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,7,Non possiamo scherzare con il fuoco.,SOG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,8,"Questo l'appello del ministro della Salute, Roberto Speranza, pubblicato su Facebook.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,9,"Nuovo picco di ricoverati Covid in Umbria, oggi 484, 26 più di ieri, secondo quanto riporta il sito della Regione.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,10,"I pazienti in terapia intensiva sono 73, più tre.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,11,"I nuovi positivi accertati nell'ultimo giorno sono 382, più 8,8 per cento su ieri, i guariti 177, e tre i morti, 834.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,12,"Gli attualmente positivi raggiungono quota 6.784, 202 in più di ieri.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,13,"Analizzati, sempre nell'ultimo giorno 3.611 tamponi e 4.010 test antigenici.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,14,"Il tasso di positività totale è del 5 per cento, 10,57 per cento sui soli antigenici (ieri 8,2%).",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,15,Iss: sulle varianti rigore protezioni ma non cambia strategia,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,16,"Al momento non sono emerse evidenze scientifiche della necessità di cambiare le misure, che rimangono quindi quelle già in uso: mascherine, distanziamento sociale e igiene delle mani.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,17,La possibilità di venire in contatto con una variante deve comunque indurre particolare prudenza e stretta adesione alle misure di protezione.,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,18,Lo scrive l'Iss che ha stilato le Faq sul tema varianti.,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,19,E sui test per individuarle:,OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
81,20,"Per potere discriminare se un'infezione è determinata da una variante è necessario un test specifico altamente specialistico che è detto sequenziamento, in cui si determina la composizione esatta del genoma del virus.",OGG,OGG,ANSA,https://www.ansa.it/canale_saluteebenessere/notizie/sanita/2021/02/07/speranza-massima-prudenza-la-zona-gialla-non-e-scampato-pericolo_738d5963-6d0c-4b29-a5ff-198ec7135be7.html
82,0,"9.660 nuovi contagi, 499 morti.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-2
82,1,In Lombardia tutti vaccinati entro giugno.,SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-3
82,2,"Lo promette Bertolaso, neo nominato consulente per la campagna vaccinale della Regione: da fine febbraio si comincerà con gli over 80.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-4
82,3,"Sono 9.660 i nuovi contagi registrati nelle ultime 24 ore, mentre i morti risultano 499.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-5
82,4,"Ieri i test positivi erano stati 7.925, i morti 329.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-6
82,5,"Nel complesso sono stati 244.429 i test (tamponi molecolari e antigenici) effettuati, con un tasso di positività rispetto ai nuovi casi (9.660) pari al 3,9%, in calo dell'1,7% rispetto a ieri.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-7
82,6,"Con una campagna massiccia di vaccinazione 24 ore al giorno 7 giorni a settimana, se abbiamo i vaccini il traguardo di vaccinare tutta la Lombardia prima della fine di giugno è assolutamente possibile:",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-8
82,7,"lo ha detto Guido Bertolaso, neo arruolato dalla Regione per il comitato guida della gestione del piano vaccinale antiCovid.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-9
82,8,"Nei prossimi giorni coinvolgeremo tutti i soggetti che potranno dare una mano per vaccinare 10 milioni di persone auspicabilmente entro l'inizio dell'estate, prima di giugno, ma sempre se ci danno i vaccini.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-10
82,9,Sono convinto che ce la faremo.,SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-11
82,10,ha detto,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-12
82,11,"Avremo un febbraio e un mese di marzo critici per quanto riguarda l'approvvigionamento, ma da aprile in poi saremo inondati di vaccini",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-13
82,12,"ha detto ancora Bertolaso, il quale ha precisato anche che per la consulenza non riceverà alcun compenso.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-14
82,13,"Per gli ultraottantenni, che in Lombardia sono 700mila, la vaccinazione dovrebbe partire entro fine febbraio.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-15
82,14,"spiega Giacomo Lucchini, responsabile della campagna vaccinale della Lombardia,",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-16
82,15,"Per prenotarsi, abbiamo in funzione il canale dei medici di base, che conoscono meglio questa popolazione, e abbiamo dei sistemi di prenotazione, sia con chiamata che con invito.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-17
82,16,"In contemporanea, con il vaccino di AstraZeneca (da riservare agli under 55), cominceranno le vaccinazioni di massa a partire dal personale scolastico e dei servizi.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-18
82,17,"La Campania: vaccini finiti, già prenotati 50mila ultraottantenni",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-19
82,18,"Qualche tempo fa si diceva che la Lombardia è un modello, ma oggi...",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-20
82,19,Come Campania siamo la prima regione d'Italia per la percentuale di,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-21
82,20,"Il treno della Campania è alta velocità, lì stanno ancora con l'accelerato.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-22
82,21,"A fare il confronto è il presidente della Regione Campania, Vincenzo De Luca.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-23
82,22,Oggi chiudiamo la seconda dose ma i vaccini sono finiti,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-24
82,23,informa.,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-25
82,24,E anche lui si dà una scadenza:,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-26
82,25,"Abbiamo l'obiettivo di vaccinare 4,6 milioni di cittadini nel 2021 e l'obiettivo intermedio di vaccinare tutti cittadini di Napoli entro l'estate ma ci devono arrivare i vaccini.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-27
82,26,"Noi siamo pronti, possiamo fare anche 50.000 vaccini al giorno.",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-28
82,27,ha detto,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-29
82,28,"Fra qualche giorno cominciamo a vaccinare gli ultraottantenni e poi le categorie fragili, come i malati oncologici, gli immunodepressi, con livelli di efficienza che ci invidiano.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-30
82,29,"Al terzo giorno di apertura della piattaforma telematica per l'adesione al piano vaccinazioni riservato ai cittadini campani che hanno 80 anni di età o più, è stata già superata quota 50mila iscritti.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-31
82,30,Il link per prenotarsi è https://adesionevaccinazioni.soresa.it/.,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-32
82,31,Possono aderire anche coloro che compiono gli 80 anni in tutto il 2021.,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-33
82,32,"Al momento dell'adesione è necessario fornire un indirizzo email e un recapito cellulare, che saranno utilizzati in fase di convocazione per la somministrazione della prima dose del vaccino.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/covid-vaccini-italia-contagi-2-34
82,33,La piattaforma richiede la verifica del numero di cellulare fornito tramite un codice inviato via Sms.,OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,0,"Giornata della Memoria, i tre consiglieri di centrodestra a Cogoleto fanno il saluto romano.",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,1,Lo sdegno dell'Anpi,OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,2,Astenuti?,OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,3,"favorevoli?,",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,4,contrari?,OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,5,Il presidente del consiglio comunale va alla chiama per il voto e dai banchi della minoranza si alzano le braccia tese come in un saluto romano.,OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,6,"È successo mercoledì 27 gennaio nel Giorno della Memoria,  a Cogoleto, comune di  quasi 9 mila abitanti della città metropolitana di Genova.",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,7,"Un gesto considerato gravissimo dal sindaco e dalla maggioranza di centrosinistra, ancor più grave perchè accaduto  il giorno in cui si ricordano le vittime della Shoah nazista.",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,8,"Una ricorrenza che, evidentemente, non ha dissuaso i politici locali dai loro intenti.",SOG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,9,"Dopo i saluti romani dei consiglieri Biamonti, Amedei e Siri, dentro e fuori dall’ aula è scoppiata la bagarre.",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,10,"Le polemiche sono destinate a continuare nelle prossime ore, con interrogazioni urgenti e richiesta di scuse e dimissioni da parte dei tre consiglieri che si sono esibiti nel gesto nostalgico.",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,11,"Un fatto inaudito, vergognoso e gravissimo, un vero e proprio oltraggio alle istituzioni e a Genova città medaglia d'oro al valore militare per la Resistenza.",SOG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,12,"dice Massimo Bisca, presidente provinciale dell'Anpi di Genova.",OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,13,Chiediamo le dimissioni dei tre consiglieri e al sindaco di girare il video della seduta del consiglio alla magistratura.,SOG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
83,14,conclude il presidente dell'Anpi,OGG,OGG,FascInAzione,http://www.fascinazione.info/2021/01/giornata-della-memoria-i-tre.html
84,0,31 gennaio 1977: fallisce l'evasione di Izzo e Guido,OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,1,"Angelo Izzo e Gianni Guido, due dei tre fascistelli romani condannati all'ergastolo per il massacro del Circeo, hanno dato vita ieri sera ad una rivolta nel carcere di Latina.",SOG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,2,"Dopo un primo tentativo di evasione fallito si sono asserragliati in un locale del penitenziario tenendo in ostaggio sotto la minaccia delle armi un maresciallo delle guardie carcerarie, Antonio Iannaccone, sposato e padre di due figli, che è stato gravemente ferito con una coltellata alla gola.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,3,"Hanno minacciato di uccidere l'uomo se non fossero arrivati i loro tre legali di fiducia, che si sono immediatamente recati al carcere.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,4,"Infine hanno acconsentito a rilasciare la guardia ferita, che e stata ricoverata in ospedale.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,5,"Tutto è cominciato intorno alle 19, quando Gianni Guido e Angelo Izzo, assieme ad altri due detenuti condannati per un'estorsione.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,6,"Claudio Morellato e Carlo Di Biase, hanno fatto entrare il maresciallo nella loro cella con un pretesto.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,7,Quindi l'hanno circondato e immobilizzato puntandogli una pistola alla tempia e due pugnali alla gola.,OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,8,"A questo punto i quattro hanno tentato l'evasione, dirigendosi verso l'uscita insieme al maresciallo.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,9,"Varcati alcuni cancelletti, sono riusciti a raggiungere l'ingresso principale che si affaccia su via Aspromonte facendosi sempre scudo della guardia carceraria.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
84,10,"Ma quando erano già a pochi metri dalla strada si è parato davanti a loro un agente di custodia armato di mitra e con indosso un giubbotto antiproiettile, che ha lasciato partire una sventagliata in aria e contemporaneamente si è precipitato a sprangare il cancello.",OGG,OGG,Unità,http://www.fascinazione.info/2021/01/31-gennaio-1977-fallisce-levasione-di.html
85,0,"Draghi e i tatticismi, nome da proteggere .",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,1,Sono due le opportunità possibili per un recupero di credibilità da parte di una classe politica che appare ai minimi storici nel pieno della pandemia,SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,2,"In ordine cronologico, la prima è stata offerta dall’ingresso in campo dell’Arbitro.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,3,"La regia del Quirinale ha segnato il passaggio dalle dichiarazioni via smartphone, rivolte ciascuno ai propri aficionados, al confronto avviato finalmente nelle sedi istituzionali, con colpevole ritardo e animi ormai esacerbati.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,4,"Andata a vuoto questa, l’ultima opportunità, sotto forma di costrizione fuori tempo massimo, verrebbe imposta dallo spread e dalle ondate speculative che rischiano di abbattersi sul nostro già martoriato Paese se l’avvitamento su sé stessa della legislatura dovesse rivelarsi irrisolvibile.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,5,"Una trattativa che resta dall’esito incerto, decisivo certamente sarà l’ultimo miglio.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,6,"Nel frattempo però si registra la maldestra e diffusa tendenza di ritorno, di rivolgersi ai propri 'tifosi' con modalità diverse, mettendo in giro congetture, retropensieri, con l’ausilio della diffusione di notizie non verificate.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,7,Ha comportato una smentita secca del Quirinale quella secondo la quale Mattarella nei giorni scorsi avrebbe pre allertato Mario Draghi.,OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,8,Sono state messe insieme una cosa vera e una non vera.,OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,9,È vero che l’ex presidente della Bce e l’attuale capo dello Stato sono legati da una stima e una sintonia profonda.,OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,10,"A nessuno sfugge, ad esempio, che nel messaggio di Capodanno le parole di Mattarella richiamavano quasi alla lettera la ricetta di Draghi.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,11,"che ha auspicato una programmazione concreta, efficace, rigorosa, senza disperdere risorse, volta a superare fragilità strutturali.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,12,"Quel che non è vero però, ed è stato smentito, è che Mattarella abbia sentito Draghi in questi giorni in relazione diretta o indiretta con la crisi in atto.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,13,"Un governo di larghe intese, che ricalchi in qualche misura l’alleanza che regge la Commissione Europea, è la soluzione forte che sarebbe in linea con la drammaticità della situazione, e avrebbe una sua ragionevolezza ulteriore nel fatto che è proprio nel rapporto con l’Unione che il prossimo esecutivo si giocherà gran parte delle sue chance di riuscita.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,14,"Ma proprio perché si tratta di una prospettiva seria, occorrerebbe maggiore prudenza prima di tirare in ballo l’ex presidente della Bce e il Quirinale.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,15,"A ben vedere, sul taccuino di Mattarella quella di un governo 'istituzionale', o di larghe intese, è una soluzione alla quale si è resa disponibile, e nemmeno come opzione principale, la sola Italia Viva.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,16,"Non l’hanno presa in considerazione le forze della ex maggioranza, né l’ha considerata la pletorica delegazione del centrodestra, di fatto consegnata, almeno in questa fase, al mantra del voto anticipato.",SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,17,"A che vale allora accreditarla in via ufficiosa, dopo non aver dato disponibilità nelle consultazioni con il capo dello Stato?",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,18,"Nelle ricostruzioni lo 'spettro' di Draghi, paradossalmente, viene usato da entrambi i contendenti per fini opposti.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,19,"A Palazzo Chigi il suo nome verrebbe evocato (al netto delle smentite) come 'pericolo' da scongiurare, per ricompattare il M5s sul Conte ter.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,20,"Viceversa, per Renzi sarebbe funzionale a tranquillizzare i suoi, escludendo che Conte sia davvero l’ultima carta.",OGG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
85,21,E così la soluzione più 'alta' rischia di naufragare nel vortice dei tatticismi.,SOG,SOG,Avvenire,https://www.avvenire.it/attualita/pagine/draghi-e-i-tatticismi-nome-da-proteggere
86,0,"Pillola Ru486, anche il Lazio ora strappa.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,1,"Aborto farmacologico anche negli ambulatori, nei consultori e non solo in ospedale.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,2,Il Lazio strappa e recepisce le linee guida del ministero della Salute per garantire la Ru486 anche fuori dal ricovero ospedaliero.,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,3,La decisione regionale propone di,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,4,"rimuovere gli ostacoli all’accesso alla metodica farmacologica, nell’ottica di assicurare a tutte le donne che richiedono l’interruzione volontaria di gravidanza un servizio che tenga conto dei dati basati sulle evidenze scientifiche e rispettoso dei loro diritti.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,5,Viene dunque garantita alle donne la possibilità tra regime di ricovero e regime ambulatoriale.,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,6,Il documento approvato dalla Regione guidata da Luca Zingaretti precisa che,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,7,"il metodo farmacologico è sicuro ed efficace e può essere utilizzato, oltre che per l’interruzione volontaria, anche nel trattamento di varie condizioni cliniche quali l’aborto spontaneo, l’aborto incompleto, la morte fetale intrauterina.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,8,Dunque apre alla possibilità di usare la Ru486 anche per altre condizioni ostetriche.,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,9,"L’aborto diviene sempre più un fatto privato riguardante esclusivamente la donna, che può scegliere di assumere un farmaco e 'rinchiudersi' nella propria casa, lontana da una struttura sanitaria, mentre è in corso il processo di soppressione ed espulsione della vita umana che si stava sviluppando nel suo grembo: i rischi per la donna con l’aborto 'a domicilio' non possono essere sottaciuti",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,10,"afferma Alberto Gambino, presidente dell’associazione Scienza & Vita.",OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,11,"Il ricorso alla pillola può sembrare, infatti, solo apparentemente uno strumento più semplice e umanitario.",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,12,"La donna è lasciata sola e si finisce per banalizzare l’evento, drammatico, dell’interruzione della gravidanza.",SOG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
86,13,aggiunge Gambino .,OGG,OGG,Avvenire,https://www.avvenire.it/attualita/pagine/pillola-ru486-anche-il-lazio-ora-strappa 
